title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"A Nightmare on Elm Street",movie,"Crime, Drama, Horror",2010,tt1179056,5.2,110879,
"Sucker Punch",movie,"Action, Adventure, Fantasy",2011,tt0978764,6.1,256471,
"Fort Apache the Bronx",movie,"Crime, Drama",1981,tt0082402,6.7,7333,
"Cop Out",movie,"Action, Comedy, Crime",2010,tt1385867,5.5,91449,
"Last Night",movie,"Drama, Romance",2010,tt1294688,6.5,51520,
"Captain Horatio Hornblower",movie,"Action, Adventure, Drama",1951,tt0043379,7.3,7872,
"The Twilight Saga: Eclipse",movie,"Action, Adventure, Drama",2010,tt1325004,5.1,269658,
"As Tears Go By",movie,"Crime, Drama, Romance",1988,tt0096461,7,13290,
"And Starring Pancho Villa as Himself",movie,"Biography, Drama, History",2003,tt0337824,6.5,3748,
"Cirque du Freak: The Vampire's Assistant",movie,"Action, Adventure, Fantasy",2009,tt0450405,5.8,48877,
"The Time Traveler's Wife",movie,"Drama, Fantasy, Romance",2009,tt0452694,7.1,161732,
"Did You Hear About the Morgans?",movie,"Comedy, Drama, Romance",2009,tt1314228,4.9,43593,
Demonlover,movie,"Drama, Mystery, Thriller",2002,tt0284034,5.9,6759,
"Aloha, Scooby-Doo!",movie,"Adventure, Animation, Comedy",2005,tt0433771,6.3,6004,
"Blind Horizon",movie,"Drama, Mystery, Thriller",2003,tt0337881,5.5,5058,
"Dinner with Friends",movie,"Comedy, Drama, Romance",2001,tt0271461,6.2,3510,
Bird,movie,"Biography, Drama, Music",1988,tt0094747,7.1,13922,
"An Education",movie,Drama,2009,tt1174732,7.2,139542,
"Tom and Jerry: A Nutcracker Tale",movie,"Action, Adventure, Animation",2007,tt1114698,6.4,2285,
"Scooby-Doo Meets the Boo Brothers",movie,"Adventure, Animation, Comedy",1987,tt0189070,6.9,5441,
"Julie & Julia",movie,"Biography, Drama, Romance",2009,tt1135503,7,132099,
"The Wiz",movie,"Adventure, Family, Fantasy",1978,tt0078504,5.6,18141,
"Friends of God: A Road Trip with Alexandra Pelosi",movie,Documentary,2007,tt0953404,6.6,546,
Pygmalion,movie,"Comedy, Drama, Romance",1938,tt0030637,7.7,10052,
"The Life and Death of Colonel Blimp",movie,"Drama, Romance, War",1943,tt0036112,8,17340,
"A Taste of Honey",movie,Drama,1961,tt0055506,7.4,6600,
"Miracles: The Canton Godfather",movie,"Action, Comedy, Crime",1989,tt0098019,6.9,5753,
Dutch,movie,"Comedy, Drama",1991,tt0101786,6.5,14901,"AG, BB, BS, NI, TT"
"Irma Vep",movie,"Comedy, Drama",1996,tt0116650,7,10213,
"Taking Chance",movie,"Drama, War",2009,tt1019454,7.4,16261,
"My Dinner with Andre",movie,"Comedy, Drama",1981,tt0082783,7.7,27994,
"Shock Corridor",movie,"Drama, Mystery, Thriller",1963,tt0057495,7.3,13518,
"Shadow on the Wall",movie,"Comedy, Crime, Drama",1950,tt0042952,6.7,1500,
"Wrong Turn at Tahoe",movie,"Action, Crime, Drama",2009,tt1393000,6,4701,
House,movie,"Comedy, Horror",1977,tt0076162,7.3,36479,
"Multiple Maniacs",movie,"Comedy, Crime, Horror",1970,tt0067454,6.5,4830,
"Ben 10: Alien Swarm",movie,"Action, Adventure, Family",2009,tt1327701,4.6,5951,
"Foreign Correspondent",movie,"Action, Drama, Romance",1940,tt0032484,7.4,24858,
Fados,movie,"Documentary, Musical",2007,tt1056422,7.1,852,
"Red Light",movie,"Crime, Drama, Film-Noir",1949,tt0041790,6.4,1679,
"The Shop on Main Street",movie,"Drama, War",1965,tt0059527,8.2,10109,
"Spring of Life",movie,"Drama, History, Romance",2000,tt0230652,6.6,380,
"I Married a Witch",movie,"Comedy, Fantasy, Romance",1942,tt0034881,7.1,10140,
"Moscow Zero",movie,"Horror, Thriller",2006,tt0488164,3,1887,
"Jimi Plays Monterey",movie,"Documentary, Music",1986,tt0093312,8.1,1490,
"The Naked Kiss",movie,"Crime, Drama",1964,tt0058390,7.2,9179,
Ivanhoe,movie,"Action, Adventure, Drama",1952,tt0044760,6.7,10703,
"Ellen DeGeneres: The Beginning",movie,"Comedy, Documentary",2000,tt0251070,7.4,949,
"From Paris with Love",movie,"Action, Crime, Thriller",2010,tt1179034,6.4,123662,
"The War Room",movie,"Documentary, History",1993,tt0108515,7.4,4582,
Agora,movie,"Adventure, Biography, Drama",2009,tt1186830,7.1,74472,
Pu-239,movie,Drama,2006,tt0472156,6.7,4321,
"Old Joy",movie,Drama,2006,tt0468526,6.8,9215,
"4 Little Girls",movie,"Documentary, History",1997,tt0118540,7.8,3699,
"Red Desert",movie,Drama,1964,tt0058003,7.4,18462,
"The Night Porter",movie,Drama,1974,tt0071910,6.6,15566,
Tobruk,movie,"History, War",2008,tt1224376,5.8,1219,
Shameless,movie,"Comedy, Drama",2008,tt1267499,5.7,673,
"Wrong Side Up",movie,"Comedy, Drama",2005,tt0408120,7.2,1776,
Wit,movie,Drama,2001,tt0243664,8,11732,
"The Earrings of Madame De...",movie,"Drama, Romance",1953,tt0046022,7.9,11591,
Inception,movie,"Action, Adventure, Sci-Fi",2010,tt1375666,8.8,2668404,
"The Tall Target",movie,"Adventure, Crime, Drama",1951,tt0044105,7.2,2530,
"Mom and Dad Save the World",movie,"Adventure, Comedy, Family",1992,tt0104905,5.4,5393,
"Braddock: Missing in Action III",movie,"Action, War",1988,tt0094792,4.9,7587,
"Mrs. Miniver",movie,"Drama, Romance, War",1942,tt0035093,7.6,20258,
Salesman,movie,"Documentary, Drama",1969,tt0064921,7.6,5924,
"The Two Mrs. Carrolls",movie,"Crime, Drama, Film-Noir",1947,tt0039926,6.8,5217,
"The Bounty Hunter",movie,"Action, Comedy, Romance",2010,tt1038919,5.5,136982,
Salt,movie,"Action, Thriller",2010,tt0944835,6.5,336628,
"The Other Guys",movie,"Action, Comedy, Crime",2010,tt1386588,6.7,297916,
"The Mechanic",movie,"Action, Crime, Thriller",2011,tt0472399,6.5,177824,
"A Woman's Face",movie,"Drama, Film-Noir, Thriller",1941,tt0034399,7.2,3998,
"The NeverEnding Story III",movie,"Adventure, Comedy, Family",1994,tt0110647,3.2,12809,
"King of the Underworld",movie,"Crime, Drama, Romance",1939,tt0031536,6.4,1692,
"The Woman on Pier 13",movie,"Crime, Drama, Film-Noir",1949,tt0041495,6,1557,
"I Cover the Waterfront",movie,"Crime, Drama, Romance",1933,tt0024151,6.1,822,
"In Which We Serve",movie,"Drama, War",1942,tt0034891,7.2,6716,
"Equinox Flower",movie,"Comedy, Drama",1958,tt0051720,7.8,5121,
"Good Morning",movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11675,
"Brute Force",movie,"Crime, Drama, Film-Noir",1947,tt0039224,7.5,12136,
"Case 39",movie,"Horror, Mystery, Thriller",2009,tt0795351,6.2,95470,
"The Valdemar Legacy",movie,"Drama, Horror, Mystery",2010,tt1242744,5.4,2019,
"The Prisoner of Zenda",movie,"Adventure, Mystery, Romance",1952,tt0045053,6.9,4147,
"The Leopard Man",movie,"Film-Noir, Horror, Thriller",1943,tt0036104,6.7,6262,
"George Lopez: Tall, Dark & Chicano",movie,"Comedy, Documentary",2009,tt1508274,5.5,278,
Equinox,movie,"Action, Adventure, Fantasy",1970,tt0067055,5.2,3711,
"The Wild One",movie,"Crime, Drama, Romance",1953,tt0047677,6.7,18441,
"Eating Raoul",movie,"Comedy, Crime",1982,tt0083869,6.8,9528,
"The Brood",movie,"Horror, Sci-Fi",1979,tt0078908,6.8,36116,
"First Man Into Space",movie,"Drama, Horror, Sci-Fi",1959,tt0052805,5.4,1863,
Limelight,movie,"Drama, Music, Romance",1952,tt0044837,8,23015,
"A King in New York",movie,"Comedy, Drama",1957,tt0050598,7,9289,
"A Woman of Paris: A Drama of Fate",movie,"Drama, Romance",1923,tt0014624,6.9,6484,
"The Circus",movie,"Comedy, Family, Romance",1928,tt0018773,8.1,37225,
"Jean Charles",movie,"Biography, Drama",2009,tt0989007,6.3,1359,
"Tomorrow Is Another Day",movie,"Crime, Drama, Film-Noir",1951,tt0044136,7.1,1922,
Ratcatcher,movie,Drama,1999,tt0171685,7.5,12352,
"Ghost Adventures",movie,Documentary,2004,tt2637720,7.6,2533,
"A Woman Under the Influence",movie,"Drama, Romance",1974,tt0072417,8,31082,
"Divided We Fall",movie,"Comedy, Drama, War",2000,tt0234288,7.6,5474,
"Taste of Cherry",movie,Drama,1997,tt0120265,7.7,39596,
"Justice League: Crisis on Two Earths",movie,"Action, Animation, Fantasy",2010,tt1494772,7.2,29918,
"Scooby-Doo and the Legend of the Vampire",movie,"Adventure, Animation, Comedy",2003,tt0357139,6.4,6402,
"Real Women Have Curves",movie,"Comedy, Drama",2002,tt0296166,6.9,8508,
"The Late Shift",movie,"Comedy, Drama",1995,tt0116835,6.7,3910,
"The Texas Chain Saw Massacre",movie,Horror,1974,tt0072271,7.4,196857,
"Monsieur Verdoux",movie,"Comedy, Crime, Drama",1947,tt0039631,7.8,19804,
Burrowing,movie,Drama,2009,tt1381282,5.7,766,
"The Ruling Class",movie,"Comedy, Drama, Musical",1972,tt0069198,7.2,7036,
Kwaidan,movie,"Drama, Fantasy, Horror",1964,tt0058279,7.9,21322,
"I Was a Teenage Zombie",movie,"Comedy, Horror",1987,tt0093238,4.5,1015,
"Path to War",movie,"Biography, Drama, War",2002,tt0218505,7.3,4421,
Shampoo,movie,"Comedy, Drama",1975,tt0073692,6.4,14944,
"The Firm",movie,"Comedy, Drama, Mystery",2009,tt1313113,5.8,6643,
"Paris Is Burning",movie,Documentary,1990,tt0100332,8.2,19135,
Grandhotel,movie,Comedy,2006,tt0494231,6,370,
Loners,movie,Comedy,2000,tt0219288,7.5,3347,
"Samurai I: Musashi Miyamoto",movie,"Action, Adventure, Biography",1954,tt0047444,7.4,9868,
"Samurai II: Duel at Ichijoji Temple",movie,"Action, Adventure, Biography",1955,tt0048579,7.3,7210,
"Samurai III: Duel at Ganryu Island",movie,"Action, Adventure, Biography",1956,tt0049710,7.5,6942,
"Eyes Without a Face",movie,"Drama, Horror",1960,tt0053459,7.6,37069,
"The Chase",movie,"Crime, Drama, Thriller",1966,tt0060232,7.1,14296,
"Against the Wall",movie,"Action, Drama, History",1994,tt0109053,6.6,3452,
"Circle of Eight",movie,"Horror, Mystery, Sci-Fi",2009,tt1520496,3.7,2066,
"The Narrow Margin",movie,"Crime, Drama, Film-Noir",1952,tt0044954,7.6,9147,
"Dave Attell: Captain Miserable",movie,"Comedy, Documentary",2007,tt1151813,6.7,491,
"The Tuskegee Airmen",movie,"Drama, History, War",1995,tt0114745,7.1,7413,
"Gainsbourg: A Heroic Life",movie,"Biography, Drama, Music",2010,tt1329457,6.9,10467,
"They All Laughed",movie,"Comedy, Romance",1981,tt0083189,6.2,3347,
"Jim Jefferies: I Swear to God",movie,Comedy,2009,tt1439235,8.1,3130,
"The Killing of a Chinese Bookie",movie,"Crime, Drama, Thriller",1976,tt0074749,7.2,15512,
"Hope and Glory",movie,"Comedy, Drama, Romance",1987,tt0093209,7.3,15309,
"David Cross: The Pride Is Back",movie,"Comedy, Documentary",1999,tt0251656,7.4,702,
"3 Ninjas: High Noon at Mega Mountain",movie,"Action, Adventure, Comedy",1998,tt0118539,3,12678,
"The Window",movie,"Drama, Film-Noir, Thriller",1949,tt0042046,7.4,5157,
"The Seventh Continent",movie,Drama,1989,tt0098327,7.6,18044,
"Valentine's Day",movie,"Comedy, Romance",2010,tt0817230,5.8,127651,
"Scooby-Doo! Abracadabra-Doo",movie,"Action, Adventure, Animation",2009,tt1599351,6.8,3454,
"Bill Maher... But I'm Not Wrong",movie,Comedy,2010,tt1600656,6.9,1280,
"The Times of Harvey Milk",movie,"Biography, Documentary, History",1984,tt0088275,8.2,6822,
Dodes'ka-den,movie,Drama,1970,tt0065649,7.3,7940,
"Cell 211",movie,"Action, Crime, Drama",2009,tt1242422,7.6,72344,
"The Girl from Paris",movie,"Comedy, Drama",2001,tt0240149,6.6,2500,
"Harlan County U.S.A.",movie,Documentary,1976,tt0074605,8.2,7000,
"For Love or Country: The Arturo Sandoval Story",movie,"Biography, Drama, Music",2000,tt0236285,7.1,1267,
"American Boy: A Profile of Steven Prince",movie,Documentary,1978,tt0077157,7.3,2025,
"Venus Beauty Institute",movie,"Comedy, Drama, Romance",1999,tt0174330,6.3,4490,
"White Light/Black Rain: The Destruction of Hiroshima and Nagasaki",movie,"Documentary, History",2007,tt0911010,8.2,2441,
"Temple Grandin",movie,"Biography, Drama",2010,tt1278469,8.2,34428,
"Opening Night",movie,Drama,1977,tt0079672,7.9,13186,
"Something Like Happiness",movie,Drama,2005,tt0406098,7.1,1566,
"The Wild Bees",movie,"Comedy, Drama",2001,tt0243859,6.6,618,
"Tomorrow at Dawn",movie,Drama,2009,tt1291548,6.6,569,
"Czech Dream",movie,"Comedy, Documentary",2004,tt0402906,7.3,2399,
"Barbie in a Mermaid Tale",movie,"Animation, Family, Fantasy",2010,tt1610301,6.4,4550,
"Michigan vs. Ohio State: The Rivalry",movie,"Documentary, Sport",2007,tt1127700,7.7,220,
"Katalin Varga",movie,"Crime, Drama, Thriller",2009,tt1360875,7,3143,
"Jim Norton: Monster Rain",movie,Comedy,2007,tt1119621,7,536,
"Twist of Faith",movie,Documentary,2004,tt0436857,7.2,1003,
"The NeverEnding Story",movie,"Adventure, Drama, Family",1984,tt0088323,7.3,163317,
"The NeverEnding Story II: The Next Chapter",movie,"Adventure, Drama, Family",1990,tt0100240,5.1,28214,
"The Losers",movie,"Action, Adventure, Comedy",2010,tt0480255,6.2,109118,
"Nanny McPhee Returns",movie,"Comedy, Family, Fantasy",2010,tt1415283,6.1,38481,
"If These Walls Could Talk",movie,"Drama, Thriller",1996,tt0116607,6.9,5305,
"The Last Chase",movie,"Action, Adventure, Sci-Fi",1981,tt0082642,4.4,1263,
"The Extraordinary Adventures of Adèle Blanc-Sec",movie,"Action, Adventure, Comedy",2010,tt1179025,6.3,23571,
"Resident Evil: Afterlife",movie,"Action, Horror, Sci-Fi",2010,tt1220634,5.8,183033,
"Clean Slate",movie,"Comedy, Crime, Drama",1981,tt0082206,7.3,6978,
"The Brothers Warner",movie,"Biography, Documentary, History",2007,tt1023499,7.2,689,
"Lola Montès",movie,"Biography, Drama, Romance",1955,tt0048308,7.2,6297,
Walkabout,movie,"Adventure, Drama",1971,tt0067959,7.6,28394,
"A Dog's Life",movie,"Comedy, Drama, Short",1918,tt0009018,7.6,10105,
"Cedric the Entertainer: Taking You Higher",movie,"Comedy, Documentary, Music",2006,tt0795352,6.5,149,
Longford,movie,"Biography, Crime, Drama",2006,tt0759612,7.5,3363,
"The Gathering Storm",movie,"Biography, Drama, History",2002,tt0314097,7.4,7396,
"Into the Storm",movie,"Biography, Drama, History",2009,tt0992993,7,6153,
"Blade II",movie,"Action, Horror, Sci-Fi",2002,tt0187738,6.7,243793,
Blade,movie,"Action, Horror, Sci-Fi",1998,tt0120611,7.1,315940,
"Blade: Trinity",movie,"Action, Horror, Sci-Fi",2004,tt0359013,5.8,195264,
"The Damned Don't Cry",movie,"Crime, Drama, Film-Noir",1950,tt0042376,7.1,3931,
"Godzilla vs. King Ghidorah",movie,"Action, Adventure, Drama",1991,tt0101962,6.5,7694,
"The House of Happiness",movie,Comedy,2006,tt0460858,5.6,1740,
"Boy Interrupted",movie,"Biography, Documentary, Drama",2009,tt1327819,7.8,2402,
"The Portrait of a Lady",movie,"Drama, Romance",1996,tt0117364,6.2,13159,
"Cemetery Junction",movie,"Comedy, Drama",2010,tt1196204,6.8,24422,
"Time Bandits",movie,"Adventure, Comedy, Fantasy",1981,tt0081633,6.9,71511,
"Bob Saget: That Ain't Right",movie,Documentary,2007,tt1091744,6,825,
"Testament of Orpheus",movie,"Biography, Fantasy",1960,tt0054377,7.2,3906,
"It's Not Just You, Murray!",movie,"Comedy, Crime, Drama",1964,tt0058242,6.4,2350,
"Ghosts of Abu Ghraib",movie,"Crime, Documentary, History",2007,tt0912585,7.6,1232,
"The Vagina Monologues",movie,"Comedy, Documentary, Drama",2002,tt0244283,6.4,1153,
"You Don't Know Jack",movie,"Biography, Drama",2010,tt1132623,7.5,31100,
"Scooby Goes Hollywood",movie,"Animation, Comedy, Family",1979,tt0191423,5.8,1685,
"The Last Truck: Closing of a GM Plant",movie,Documentary,2009,tt1487120,6.9,510,
"Scooby-Doo and the Reluctant Werewolf",movie,"Animation, Comedy, Family",1988,tt0189072,6.7,5538,
"Lewis Black: Red, White and Screwed",movie,"Comedy, Documentary",2006,tt0814187,7.7,1433,
"A Summer's Tale",movie,"Comedy, Drama, Romance",1996,tt0115940,7.6,10943,
"The Criminal Life of Archibaldo de la Cruz",movie,"Comedy, Crime, Drama",1955,tt0048037,7.6,6144,
Protector,movie,"Drama, Romance",2009,tt1348318,7.1,918,
Didier,movie,"Comedy, Fantasy, Sport",1997,tt0118976,6.3,5019,
Splice,movie,"Horror, Sci-Fi",2009,tt1017460,5.8,104502,
"The Tourist",movie,"Action, Thriller",2010,tt1243957,6,262168,
"Take Out",movie,Drama,2004,tt0391483,7.1,2078,
"Sex and the City 2",movie,"Comedy, Drama, Romance",2010,tt1261945,4.5,86177,
"Whisper of the Heart",movie,"Animation, Drama, Family",1995,tt0113824,7.8,77831,
"The Social Network",movie,"Biography, Drama",2010,tt1285016,7.8,787050,
"Lewis Black: Black on Broadway",movie,"Comedy, Documentary",2004,tt0414224,7.9,1591,
"Mister Roberts",movie,"Comedy, Drama, War",1955,tt0048380,7.6,18934,
"Tales from Earthsea",movie,"Adventure, Animation, Fantasy",2006,tt0495596,6.3,46219,
"Charlie St. Cloud",movie,"Drama, Fantasy, Romance",2010,tt1438254,6.4,65588,
Immortals,movie,"Action, Drama, Fantasy",2011,tt1253864,6,179870,
"Permanent Vacation",movie,"Comedy, Drama",1980,tt0084488,6.1,11205,
"Blackout Effect",movie,"Drama, Thriller",1998,tt0135807,5.7,590,
"The Adjustment Bureau",movie,"Crime, Drama, Mystery",2011,tt1385826,7,276676,
Megamind,movie,"Action, Adventure, Animation",2010,tt1001526,7.3,308226,
"Going the Distance",movie,"Comedy, Romance",2010,tt1322312,6.3,60454,
"Martin Lawrence: You So Crazy",movie,"Comedy, Documentary",1994,tt0111804,6.6,1080,
"Robert Schimmel: Unprotected",movie,"Comedy, Documentary",1999,tt0253594,8.1,312,
"Bernard and Doris",movie,"Biography, Comedy, Drama",2006,tt0470732,6.5,4634,
"Eat Pray Love",movie,"Biography, Drama, Romance",2010,tt0879870,5.8,109859,
Nocturne,movie,"Crime, Drama, Film-Noir",1946,tt0038782,6.5,1868,
Priest,movie,"Action, Fantasy, Horror",2011,tt0822847,5.7,126438,
"Big Mommas: Like Father, Like Son",movie,"Action, Comedy, Crime",2011,tt1464174,4.5,30319,
"Transformers: Dark of the Moon",movie,"Action, Adventure, Sci-Fi",2011,tt1399103,6.2,442991,
"Morning Glory",movie,"Comedy, Drama, Romance",2010,tt1126618,6.5,85271,
"The Cranes Are Flying",movie,"Drama, Romance, War",1957,tt0050634,8.3,21040,
"Fair Game",movie,"Biography, Drama, Thriller",2010,tt0977855,6.8,51906,
"Grown Ups",movie,Comedy,2010,tt1375670,6,293040,
"Life as We Know It",movie,"Comedy, Drama, Romance",2010,tt1055292,6.5,141684,
"Alive Day Memories: Home from Iraq",movie,Documentary,2007,tt0933877,7.9,493,
"The Karate Kid",movie,"Action, Drama, Family",2010,tt1155076,6.2,215136,
Marmaduke,movie,"Comedy, Family",2010,tt1392197,4.3,18109,
"Godzilla vs. Mechagodzilla",movie,"Action, Family, Fantasy",1974,tt0071565,6.2,8425,
"Bad Boys for Life",movie,"Action, Comedy, Crime",2020,tt1502397,6.5,189633,
"Gulliver's Travels",movie,"Adventure, Comedy, Family",2010,tt1320261,4.9,75537,
"Major Barbara",movie,Comedy,1941,tt0033868,6.8,1591,
"Dinner for Schmucks",movie,Comedy,2010,tt0427152,5.9,113241,
"Black & White",movie,"Crime, Drama, Music",1999,tt0165643,5,6144,
"Winter's Bone",movie,"Crime, Drama, Mystery",2010,tt1399683,7.1,154087,
Kill!,movie,"Action, Comedy, Drama",1968,tt0063186,7.4,3290,
"Dirty War",movie,"Drama, Thriller",2004,tt0427157,6.5,1712,
Drácula,movie,"Drama, Fantasy, Horror",1931,tt0021815,7,5386,
"Godzilla vs. Megalon",movie,"Action, Adventure, Family",1973,tt0070122,4.9,7344,
"Little Fockers",movie,"Comedy, Romance",2010,tt0970866,5.5,122627,
"All Monsters Attack",movie,"Adventure, Family, Fantasy",1969,tt0064373,3.9,5869,
"Godzilla vs. Hedorah",movie,"Animation, Family, Sci-Fi",1971,tt0067148,6.1,7088,
Red,movie,"Action, Comedy, Crime",2010,tt1245526,7,331435,
Contagion,movie,"Drama, Thriller",2011,tt1598778,6.8,323241,
Testosteron,movie,Comedy,2007,tt0865951,6.1,2991,PL
"Cats & Dogs: The Revenge of Kitty Galore",movie,"Action, Comedy, Family",2010,tt1287468,4.4,16715,
Hikers,movie,"Comedy, Romance",1997,tt0119981,5.9,2130,
"Black Orpheus",movie,"Drama, Musical, Romance",1959,tt0053146,7.4,12797,
"3 Ninjas: Knuckle Up",movie,"Action, Comedy, Family",1995,tt0112255,4.4,6553,
"The Inheritance or Fuckoffguysgoodday",movie,Comedy,1992,tt0106693,7.6,2745,
"An Eastern Westerner",movie,"Comedy, Family, Short",1920,tt0011144,6.8,1744,
"Cheyenne Autumn",movie,"Drama, History, Western",1964,tt0057940,6.7,6711,
"The Last of the Blonde Bombshells",movie,"Comedy, Music",2000,tt0220608,7.1,1712,
"Batman: Under the Red Hood",movie,"Action, Animation, Crime",2010,tt1569923,8,70604,
50/50,movie,"Comedy, Drama, Romance",2011,tt1306980,7.6,347462,
"Heaven Help Us",movie,"Comedy, Drama, Romance",1985,tt0089264,6.9,5274,
"La Notte",movie,Drama,1961,tt0054130,7.9,25225,
"I Shot Jesse James",movie,Western,1949,tt0041497,6.8,2585,
"Under the Volcano",movie,Drama,1984,tt0088322,6.8,6511,
"I Am Love",movie,"Drama, Romance",2009,tt1226236,7,24879,
"The Search",movie,"Drama, War",1948,tt0040765,7.8,5119,
"Men in Black³",movie,"Action, Adventure, Comedy",2012,tt1409024,6.8,399364,
Heartbreaker,movie,"Comedy, Romance",2010,tt1465487,6.7,28022,
"Legend of the Guardians: The Owls of Ga'Hoole",movie,"Action, Adventure, Animation",2010,tt1219342,6.9,89409,
"The Memphis Belle: A Story of a Flying Fortress",movie,"Documentary, History, War",1944,tt0036152,7.4,1963,
"The Looney, Looney, Looney Bugs Bunny Movie",movie,"Animation, Comedy, Crime",1981,tt0082679,7.1,2727,
"Let Me In",movie,"Drama, Fantasy, Horror",2010,tt1228987,7.1,130148,
Jubilee,movie,"Comedy, Crime, Drama",1978,tt0076240,6,3849,
"Europe '51",movie,Drama,1952,tt0043511,7.4,5075,
"Lone Wolf and Cub: Sword of Vengeance",movie,"Action, Adventure",1972,tt0068815,7.7,9255,
"Lone Wolf and Cub: Baby Cart to Hades",movie,"Action, Drama",1972,tt0068817,7.5,5848,
"Lone Wolf and Cub: Baby Cart in Peril",movie,"Action, Thriller",1972,tt0143348,7.5,5164,
